anonId,printer,event,klass,layout_sqft,print_s,reason,flags
job-d5b2003fbd,LG-640,Print Canceled,CANCELED,18.216,14310.0,canceled/failed,
job-3d053caad4,LG-640,Print Canceled,CANCELED,18.216,14311.0,canceled/failed,
job-3d053caad4,LG-640,Print Canceled,CANCELED,18.216,14311.0,canceled/failed,
job-3d053caad4,LG-640,Print Canceled,CANCELED,18.216,14311.0,canceled/failed,
job-3d053caad4,LG-640,Print Canceled,CANCELED,18.216,14311.0,canceled/failed,
job-b50197af64,LG-640,Print Canceled,CANCELED,18.216,14311.0,canceled/failed,
job-b50197af64,LG-640,Print Canceled,CANCELED,18.216,14311.0,canceled/failed,
job-b50197af64,LG-640,Print Canceled,CANCELED,18.216,14311.0,canceled/failed,
job-b50197af64,LG-640,Print Canceled,CANCELED,18.216,14311.0,canceled/failed,
job-556cd65c42,LG-640,Print End,DUPLICATE_SUMMARY,14.374,11267.0,duplicate,
job-556cd65c42,LG-640,Print End,DUPLICATE_SUMMARY,17.776,6534.0,duplicate,
job-556cd65c42,LG-640,Print End,DUPLICATE_SUMMARY,17.776,5162.0,duplicate,
job-556cd65c42,LG-640,Print End,DUPLICATE_SUMMARY,17.776,1481.0,duplicate,
job-d5b2003fbd,LG-640,Print Canceled,CANCELED,18.216,2469.0,canceled/failed,
job-d5b2003fbd,LG-640,Print Canceled,CANCELED,18.216,2469.0,canceled/failed,
job-d5b2003fbd,LG-640,Print Canceled,CANCELED,18.216,2469.0,canceled/failed,
job-d5b2003fbd,LG-640,Print Canceled,CANCELED,18.216,2469.0,canceled/failed,
job-3d053caad4,LG-640,Print Canceled,CANCELED,18.216,2470.0,canceled/failed,
job-3d053caad4,LG-640,Print Canceled,CANCELED,18.216,2470.0,canceled/failed,
job-3d053caad4,LG-640,Print Canceled,CANCELED,18.216,2470.0,canceled/failed,
job-3d053caad4,LG-640,Print Canceled,CANCELED,18.216,2469.0,canceled/failed,
job-b50197af64,LG-640,Print Canceled,CANCELED,18.216,2469.0,canceled/failed,
job-b50197af64,LG-640,Print Canceled,CANCELED,18.216,2469.0,canceled/failed,
job-b50197af64,LG-640,Print Canceled,CANCELED,18.216,2469.0,canceled/failed,
job-b50197af64,LG-640,Print Canceled,CANCELED,18.216,2469.0,canceled/failed,
job-556cd65c42,LG-640,Print Canceled,CANCELED,14.374,2477.0,canceled/failed,
job-556cd65c42,LG-640,Print Canceled,CANCELED,14.374,2477.0,canceled/failed,
job-556cd65c42,LG-640,Print Canceled,CANCELED,17.776,2483.0,canceled/failed,
job-556cd65c42,LG-640,Print Canceled,CANCELED,17.776,2483.0,canceled/failed,
job-556cd65c42,LG-640,Print Canceled,CANCELED,17.776,2483.0,canceled/failed,
job-556cd65c42,LG-640,Print Error,FAILED,17.776,2483.0,canceled/failed,
job-d5b2003fbd,LG-640,Print Canceled,CANCELED,18.216,78.0,canceled/failed,
job-d5b2003fbd,LG-640,Print Canceled,CANCELED,18.216,78.0,canceled/failed,
job-d5b2003fbd,LG-640,Print Canceled,CANCELED,18.216,78.0,canceled/failed,
job-d5b2003fbd,LG-640,Print Canceled,CANCELED,18.216,78.0,canceled/failed,
job-3d053caad4,LG-640,Print Canceled,CANCELED,18.216,78.0,canceled/failed,
job-3d053caad4,LG-640,Print Canceled,CANCELED,18.216,78.0,canceled/failed,
job-3d053caad4,LG-640,Print Canceled,CANCELED,18.216,78.0,canceled/failed,
job-3d053caad4,LG-640,Print Canceled,CANCELED,18.216,78.0,canceled/failed,
job-b50197af64,LG-640,Print Canceled,CANCELED,18.216,79.0,canceled/failed,
job-b50197af64,LG-640,Print Canceled,CANCELED,18.216,79.0,canceled/failed,
job-b50197af64,LG-640,Print Canceled,CANCELED,18.216,79.0,canceled/failed,
job-b50197af64,LG-640,Print Canceled,CANCELED,18.216,79.0,canceled/failed,
job-556cd65c42,LG-640,Print Canceled,CANCELED,14.374,87.0,canceled/failed,
job-556cd65c42,LG-640,Print Canceled,CANCELED,14.374,87.0,canceled/failed,
job-556cd65c42,LG-640,Print Canceled,CANCELED,17.776,97.0,canceled/failed,
job-556cd65c42,LG-640,Print Canceled,CANCELED,17.776,97.0,canceled/failed,
job-556cd65c42,LG-640,Print Canceled,CANCELED,17.776,97.0,canceled/failed,
job-556cd65c42,LG-640,Print Canceled,CANCELED,17.776,110.0,canceled/failed,
job-b50197af64,LG-640,Print Canceled,CANCELED,18.216,25013.0,canceled/failed,possible_idle_gt4h
job-b50197af64,LG-640,Print Canceled,CANCELED,18.216,25013.0,canceled/failed,possible_idle_gt4h
job-b50197af64,LG-640,Print Error,FAILED,18.216,25013.0,canceled/failed,possible_idle_gt4h
job-b50197af64,LG-640,Print Canceled,CANCELED,18.216,10124.0,canceled/failed,
job-6911def924,LG-640,Print End,LG640_GLOSS_ONLY,18.216,22129.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-6911def924,LG-640,Print End,DUPLICATE_SUMMARY,18.216,19606.0,duplicate,possible_idle_gt4h
job-6911def924,LG-640,Print End,DUPLICATE_SUMMARY,18.216,18254.0,duplicate,possible_idle_gt4h
job-6911def924,LG-640,Print End,DUPLICATE_SUMMARY,18.216,16085.0,duplicate,possible_idle_gt4h
job-6911def924,LG-640,Print End,DUPLICATE_SUMMARY,18.216,14624.0,duplicate,possible_idle_gt4h
job-6911def924,LG-640,Print End,DUPLICATE_SUMMARY,18.216,12457.0,duplicate,
job-6911def924,LG-640,Print End,DUPLICATE_SUMMARY,18.216,10709.0,duplicate,
job-6911def924,LG-640,Print End,DUPLICATE_SUMMARY,18.216,8401.0,duplicate,
job-6911def924,LG-640,Print End,DUPLICATE_SUMMARY,18.216,6941.0,duplicate,
job-6911def924,LG-640,Print End,DUPLICATE_SUMMARY,18.216,4770.0,duplicate,
job-6911def924,LG-640,Print End,DUPLICATE_SUMMARY,18.216,3416.0,duplicate,
job-6911def924,LG-640,Print End,DUPLICATE_SUMMARY,18.216,1249.0,duplicate,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,581.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,581.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,580.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,580.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,580.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,580.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,580.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,580.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,580.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,580.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,592.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,495.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,488.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,22444.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,22444.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,22444.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,22444.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,22444.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,22444.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,22444.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,22444.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,22444.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,22444.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,22444.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,22444.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Error,FAILED,18.216,22444.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print End,DUPLICATE_SUMMARY,18.216,11228.0,duplicate,
job-6911def924,LG-640,Print End,DUPLICATE_SUMMARY,18.216,8754.0,duplicate,
job-6911def924,LG-640,Print End,DUPLICATE_SUMMARY,18.216,7293.0,duplicate,
job-6911def924,LG-640,Print End,DUPLICATE_SUMMARY,18.216,5123.0,duplicate,
job-6911def924,LG-640,Print End,DUPLICATE_SUMMARY,18.216,3770.0,duplicate,
job-6911def924,LG-640,Print End,DUPLICATE_SUMMARY,18.216,1359.0,duplicate,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,347.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,347.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,347.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,347.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,347.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,347.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,347.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,347.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,347.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,347.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,347.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,347.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,347.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,347.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,347.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,347.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,347.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,347.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,347.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,369.0,canceled/failed,
job-6911def924,LG-640,Print Start,OTHER_EVENT:Print Start,18.216,,bad_time_or_dims_or_event,missing_print_times
job-6911def924,LG-640,Print Start,OTHER_EVENT:Print Start,18.216,,bad_time_or_dims_or_event,missing_print_times
job-6911def924,LG-640,Print Start,OTHER_EVENT:Print Start,18.216,,bad_time_or_dims_or_event,missing_print_times
job-6911def924,LG-640,Print Start,OTHER_EVENT:Print Start,18.216,,bad_time_or_dims_or_event,missing_print_times
job-6911def924,LG-640,Print Start,OTHER_EVENT:Print Start,18.216,,bad_time_or_dims_or_event,missing_print_times
job-6911def924,LG-640,Print Start,OTHER_EVENT:Print Start,18.216,,bad_time_or_dims_or_event,missing_print_times
job-6911def924,LG-640,Print Start,OTHER_EVENT:Print Start,18.216,,bad_time_or_dims_or_event,missing_print_times
job-6911def924,LG-640,Print Start,OTHER_EVENT:Print Start,18.216,,bad_time_or_dims_or_event,missing_print_times
job-6911def924,LG-640,Print Start,OTHER_EVENT:Print Start,18.216,,bad_time_or_dims_or_event,missing_print_times
job-6911def924,LG-640,Print Start,OTHER_EVENT:Print Start,18.216,,bad_time_or_dims_or_event,missing_print_times
job-6911def924,LG-640,Print Start,OTHER_EVENT:Print Start,18.216,,bad_time_or_dims_or_event,missing_print_times
job-6911def924,LG-640,Print Start,OTHER_EVENT:Print Start,18.216,,bad_time_or_dims_or_event,missing_print_times
job-6911def924,LG-640,Print Start,OTHER_EVENT:Print Start,18.216,,bad_time_or_dims_or_event,missing_print_times
job-6911def924,LG-640,Print Start,OTHER_EVENT:Print Start,18.216,,bad_time_or_dims_or_event,missing_print_times
job-6911def924,LG-640,Print Start,OTHER_EVENT:Print Start,18.216,,bad_time_or_dims_or_event,missing_print_times
job-6911def924,LG-640,Print Start,OTHER_EVENT:Print Start,18.216,,bad_time_or_dims_or_event,missing_print_times
job-6911def924,LG-640,Print Start,OTHER_EVENT:Print Start,18.216,,bad_time_or_dims_or_event,missing_print_times
job-6911def924,LG-640,Print Start,OTHER_EVENT:Print Start,18.216,,bad_time_or_dims_or_event,missing_print_times
job-6911def924,LG-640,Print Start,OTHER_EVENT:Print Start,18.216,,bad_time_or_dims_or_event,missing_print_times
job-6911def924,LG-640,Print End,DUPLICATE_SUMMARY,18.216,3995.0,duplicate,
job-6911def924,LG-640,Print End,DUPLICATE_SUMMARY,18.216,1748.0,duplicate,
job-2c85eb2d5c,LG-640,Print End,DUPLICATE_SUMMARY,0.956,72.0,duplicate,
job-2c85eb2d5c,LG-640,Print Canceled,CANCELED,0.956,1509.0,canceled/failed,
job-2c85eb2d5c,LG-640,Print Canceled,CANCELED,0.956,1509.0,canceled/failed,
job-2c85eb2d5c,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.652,,bad_time_or_dims_or_event,missing_print_times
job-556cd65c42,LG-640,Print Canceled,CANCELED,14.374,1626.0,canceled/failed,
job-556cd65c42,LG-640,Print Canceled,CANCELED,14.374,1626.0,canceled/failed,
job-556cd65c42,LG-640,Print Canceled,CANCELED,17.776,1633.0,canceled/failed,
job-556cd65c42,LG-640,Print Canceled,CANCELED,17.776,1633.0,canceled/failed,
job-556cd65c42,LG-640,Print Canceled,CANCELED,17.776,1637.0,canceled/failed,
job-556cd65c42,LG-640,Print Canceled,CANCELED,17.776,1627.0,canceled/failed,
job-556cd65c42,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.564,,bad_time_or_dims_or_event,missing_print_times
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,3726.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,3727.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,3727.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,3727.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,3727.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,3727.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,3726.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,3726.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,3726.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,3726.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,3726.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,3726.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,3726.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,3726.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,3726.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,3726.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,3726.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,3726.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,3733.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,3725.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,3697.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,3680.0,canceled/failed,
job-6911def924,LG-640,Print End,DUPLICATE_SUMMARY,18.216,1359.0,duplicate,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,8879.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,8879.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,8879.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,8879.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,8879.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,8879.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,8879.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,8879.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,8879.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,8880.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,8880.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,8880.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,8880.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,8880.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,8880.0,canceled/failed,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,8897.0,canceled/failed,
job-6911def924,LG-640,Print End,DUPLICATE_SUMMARY,18.216,5141.0,duplicate,
job-6911def924,LG-640,Print End,DUPLICATE_SUMMARY,18.216,3708.0,duplicate,
job-6911def924,LG-640,Print End,DUPLICATE_SUMMARY,18.216,1388.0,duplicate,
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34743.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-6911def924,LG-640,Print Canceled,CANCELED,18.216,34744.0,canceled/failed,possible_idle_gt4h
job-d5b2003fbd,LG-640,Print Canceled,CANCELED,18.216,41362.0,canceled/failed,possible_idle_gt4h
job-d5b2003fbd,LG-640,Print Canceled,CANCELED,18.216,41362.0,canceled/failed,possible_idle_gt4h
job-d5b2003fbd,LG-640,Print Canceled,CANCELED,18.216,41362.0,canceled/failed,possible_idle_gt4h
job-d5b2003fbd,LG-640,Print Canceled,CANCELED,18.216,41362.0,canceled/failed,possible_idle_gt4h
job-3d053caad4,LG-640,Print Canceled,CANCELED,18.216,41363.0,canceled/failed,possible_idle_gt4h
job-3d053caad4,LG-640,Print Canceled,CANCELED,18.216,41363.0,canceled/failed,possible_idle_gt4h
job-3d053caad4,LG-640,Print Canceled,CANCELED,18.216,41363.0,canceled/failed,possible_idle_gt4h
job-3d053caad4,LG-640,Print Canceled,CANCELED,18.216,41363.0,canceled/failed,possible_idle_gt4h
job-b50197af64,LG-640,Print Canceled,CANCELED,18.216,41363.0,canceled/failed,possible_idle_gt4h
job-b50197af64,LG-640,Print Canceled,CANCELED,18.216,41363.0,canceled/failed,possible_idle_gt4h
job-b50197af64,LG-640,Print Canceled,CANCELED,18.216,41363.0,canceled/failed,possible_idle_gt4h
job-b50197af64,LG-640,Print Canceled,CANCELED,18.216,41363.0,canceled/failed,possible_idle_gt4h
job-dfa22bc579,LG-640,Print End,LG640_GLOSS_ONLY,18.216,41758.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-dfa22bc579,LG-640,Print End,DUPLICATE_SUMMARY,18.216,39056.0,duplicate,possible_idle_gt4h
job-dfa22bc579,LG-640,Print End,DUPLICATE_SUMMARY,18.216,37586.0,duplicate,possible_idle_gt4h
job-dfa22bc579,LG-640,Print End,DUPLICATE_SUMMARY,18.216,35272.0,duplicate,possible_idle_gt4h
job-5867ffd99e,LG-640,Print End,LG640_GLOSS_ONLY,18.216,33925.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-5867ffd99e,LG-640,Print End,DUPLICATE_SUMMARY,18.216,31756.0,duplicate,possible_idle_gt4h
job-5867ffd99e,LG-640,Print End,DUPLICATE_SUMMARY,18.216,30302.0,duplicate,possible_idle_gt4h
job-5867ffd99e,LG-640,Print End,DUPLICATE_SUMMARY,18.216,28134.0,duplicate,possible_idle_gt4h
job-64c9fb3603,LG-640,Print End,LG640_GLOSS_ONLY,18.216,26307.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-64c9fb3603,LG-640,Print End,DUPLICATE_SUMMARY,18.216,23885.0,duplicate,possible_idle_gt4h
job-64c9fb3603,LG-640,Print End,DUPLICATE_SUMMARY,18.216,22422.0,duplicate,possible_idle_gt4h
job-64c9fb3603,LG-640,Print End,DUPLICATE_SUMMARY,18.216,20099.0,duplicate,possible_idle_gt4h
job-499c0ac562,LG-640,Print End,LG640_GLOSS_ONLY,18.216,18453.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-499c0ac562,LG-640,Print End,DUPLICATE_SUMMARY,18.216,16286.0,duplicate,possible_idle_gt4h
job-499c0ac562,LG-640,Print End,DUPLICATE_SUMMARY,18.216,14816.0,duplicate,possible_idle_gt4h
job-499c0ac562,LG-640,Print End,DUPLICATE_SUMMARY,18.216,12648.0,duplicate,
job-e88328bc55,LG-640,Print End,DUPLICATE_SUMMARY,18.216,8737.0,duplicate,
job-e88328bc55,LG-640,Print End,DUPLICATE_SUMMARY,18.216,7047.0,duplicate,
job-e88328bc55,LG-640,Print End,DUPLICATE_SUMMARY,18.216,4734.0,duplicate,
job-6911def924,LG-640,Print End,DUPLICATE_SUMMARY,18.216,1406.0,duplicate,
job-6911def924,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.804,,bad_time_or_dims_or_event,missing_print_times
job-499c0ac562,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.804,,bad_time_or_dims_or_event,missing_print_times
job-d5b2003fbd,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.804,,bad_time_or_dims_or_event,missing_print_times
job-3d053caad4,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.804,,bad_time_or_dims_or_event,missing_print_times
job-b50197af64,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.804,,bad_time_or_dims_or_event,missing_print_times
job-dfa22bc579,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.804,,bad_time_or_dims_or_event,missing_print_times
job-5867ffd99e,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.804,,bad_time_or_dims_or_event,missing_print_times
job-64c9fb3603,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.804,,bad_time_or_dims_or_event,missing_print_times
job-e88328bc55,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.804,,bad_time_or_dims_or_event,missing_print_times
job-ee83ea3510,LG-640,Print End,LG640_GLOSS_ONLY,6.538,27864.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-ee83ea3510,LG-640,Print End,DUPLICATE_SUMMARY,6.538,27432.0,duplicate,possible_idle_gt4h
job-fa1da0ad82,LG-640,Print End,LG640_GLOSS_ONLY,6.538,26830.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-fa1da0ad82,LG-640,Print End,DUPLICATE_SUMMARY,6.538,26404.0,duplicate,possible_idle_gt4h
job-ee83ea3510,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.676,,bad_time_or_dims_or_event,missing_print_times
job-69683003dc,LG-640,Print End,LG640_GLOSS_ONLY,6.708,28301.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-69683003dc,LG-640,Print End,DUPLICATE_SUMMARY,6.708,26493.0,duplicate,possible_idle_gt4h
job-69683003dc,LG-640,Print End,LG640_GLOSS_ONLY,17.248,25637.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-69683003dc,LG-640,Print End,DUPLICATE_SUMMARY,17.248,22100.0,duplicate,possible_idle_gt4h
job-69683003dc,LG-640,Print End,DUPLICATE_SUMMARY,17.248,20685.0,duplicate,possible_idle_gt4h
job-69683003dc,LG-640,Print End,DUPLICATE_SUMMARY,17.248,17291.0,duplicate,possible_idle_gt4h
job-df2555de1b,LG-640,Print End,LG640_GLOSS_ONLY,17.248,15934.0,bad_time_or_dims_or_event,possible_idle_gt4h
job-df2555de1b,LG-640,Print End,DUPLICATE_SUMMARY,17.248,12282.0,duplicate,
job-df2555de1b,LG-640,Print End,DUPLICATE_SUMMARY,17.248,10797.0,duplicate,
job-df2555de1b,LG-640,Print End,DUPLICATE_SUMMARY,17.248,7329.0,duplicate,
job-df2555de1b,LG-640,Print End,DUPLICATE_SUMMARY,17.248,5912.0,duplicate,
job-df2555de1b,LG-640,Print End,DUPLICATE_SUMMARY,17.248,2225.0,duplicate,
job-df2555de1b,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.564,,bad_time_or_dims_or_event,missing_print_times
job-69683003dc,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.564,,bad_time_or_dims_or_event,missing_print_times
job-df2555de1b,LG-640,New Job(Queue A),OTHER_EVENT:New Job(Queue A),0.534,,bad_time_or_dims_or_event,missing_print_times
